Study_ID,Cohort_ID,Shared_control_ID,Obs_ID,Country,Data_source,Data_location,Bird_species,Bird_common_name,Prey_species,Prey_common_name,Response,Measure,Direction,Detail_result,Note_result,Treatment_stimulus,Number_pattern,Diameter_pattern,Area_pattern,Shape_pattern,Control_stimulus,Note_stimulus,Type_prey,Shape_prey,Diet_bird,Bird_sex,Bird_age,Tn,Cn,T_mean,C_mean,MT_mean,MC_mean,T_sd,C_sd,T_proportion,C_proportion,Study_design,Dataset,Mean_median,T_mean_median,C_mean_median,Type_of_variance_statistic,T_se,C_se,T_variance_q1,T_variance_q3,C_variance_q1,C_variance_q3,Note
Hossie_2013,Hossie_2013_11,Hossie_2013_f,214,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.151163,0.069767,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_12,Hossie_2013_f,215,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.129845,0.135659,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,216,Canada,text,p.387,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,92.5,92.5,6.13,4.39,-6.13,-4.39,5.482084458,3.654722972,NA,NA,independent,prey,mean,6.13,4.39,SE,0.57,0.38,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,217,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,1.2048,1.174933333,-1.2048,-1.174933333,1.967424,0.46658372,NA,NA,independent,prey,median,1.2656,1.128,IQR,NA,NA,0.728,1.6208,0.9392,1.4576,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,218,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.6064,0.3664,-0.6064,-0.3664,0.9735706,0.16416835,NA,NA,independent,prey,median,0.6128,0.344,IQR,NA,NA,0.4016,0.8048,0.2864,0.4688,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,219,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.4784,0.24,-0.4784,-0.24,0.8113089,0.10368527,NA,NA,independent,prey,median,0.4976,0.224,IQR,NA,NA,0.2864,0.6512,0.1904,0.3056,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,220,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.3856,0.308266667,-0.3856,-0.308266667,0.6287644,0.14688747,NA,NA,independent,prey,median,0.4016,0.304,IQR,NA,NA,0.2384,0.5168,0.2288,0.392,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,221,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.6864,0.1552,-0.6864,-0.1552,1.1966806,0.08640439,NA,NA,independent,prey,median,0.728,0.1424,IQR,NA,NA,0.4016,0.9296,0.1136,0.2096,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,222,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs. no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,1.2112,0.9296,-1.2112,-0.9296,1.977565,0.41474109,NA,NA,independent,prey,median,1.2656,0.872,IQR,NA,NA,0.728,1.64,0.728,1.1888,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,223,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,1.3616,1.2208,-1.3616,-1.2208,2.0688376,0.77763954,NA,NA,independent,prey,median,1.1888,1.1504,IQR,NA,NA,0.8432,2.0528,0.824,1.688,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,224,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,1.5408,0.8304,-1.5408,-0.8304,2.3426543,0.39746021,NA,NA,independent,prey,median,1.3424,0.7472,IQR,NA,NA,0.9584,2.3216,0.6512,1.0928,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,225,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.8848,0.4496,-0.8848,-0.4496,1.3386596,0.22465142,NA,NA,independent,prey,median,0.7664,0.4112,IQR,NA,NA,0.5552,1.3328,0.344,0.5936,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,226,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.4528,0.3888,-0.4528,-0.3888,0.730178,0.23329186,NA,NA,independent,prey,median,0.392,0.3728,IQR,NA,NA,0.2864,0.68,0.2672,0.5264,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,227,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,0.8016,0.5232,-0.8016,-0.5232,1.2169633,0.25921318,NA,NA,independent,prey,median,0.6896,0.4784,IQR,NA,NA,0.5072,1.208,0.4016,0.6896,
Hossie_2013,Hossie_2013_13,Hossie_2013_g,228,Canada,fig. 4,p.388,none,none,none,none,continuous,number,Decrease,number of attacked,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,7.708333,7.708333,1.3776,1.144,-1.3776,-1.144,2.109403,0.71715646,NA,NA,independent,prey,median,1.1984,1.064,IQR,NA,NA,0.8528,2.0816,0.7856,1.5824,
Ho_2016,Ho_2016_1,Ho_2016_a,229,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with a single large eyespot of diameter approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.6,0.1,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_2,Ho_2016_b,230,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with a single large eyespot of diameter approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.9,0.55,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_3,Ho_2016_c,231,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with a single large eyespot of diameter approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.8,0.45,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_4,Ho_2016_d,232,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with an eyespot obtained by combining the area of all marginal eyespots of the M. perseus model. This eyespot has a diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.35,0.15,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_5,Ho_2016_e,233,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with an eyespot obtained by combining the area of all marginal eyespots of the M. perseus model. This eyespot has a diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.4,0.3,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_6,Ho_2016_f,234,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model with an eyespot obtained by combining the area of all marginal eyespots of the M. perseus model. This eyespot has a diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.5,0.35,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_7,Ho_2016_g,235,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has enlarged wings and eyespot diameter of approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.6,0.25,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_8,Ho_2016_h,236,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has enlarged wings and eyespot diameter of approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.6,0.15,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_9,Ho_2016_i,237,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,8,50.26548,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has enlarged wings and eyespot diameter of approximately 8_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.5,0.3,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_10,Ho_2016_j,238,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.55,0.35,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_11,Ho_2016_k,239,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.55,0.4,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_12,Ho_2016_l,240,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,6,28.27433,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.45,0.4,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_13,Ho_2016_m,241,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,2.2,3.80133,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.35,0.45,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_14,Ho_2016_n,242,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,2.2,3.80133,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.4,0.35,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_15,Ho_2016_o,243,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,2,2.2,3.80133,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.45,0.5,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_13,Ho_2016_p,244,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,11,2.436,4.66063,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.35,0.75,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_14,Ho_2016_q,245,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,11,2.436,4.66063,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.45,0.8,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ho_2016,Ho_2016_15,Ho_2016_r,246,Singapore,table. S1,supplementary Material,none,none,Mycalesis_perseus,dingy bush brown butterfly,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,11,2.436,4.66063,eyespot,no pattern,"paper models of the dingy bush brown butterfly; model which has reduced wings and eyespot diameter of approximately 6_mm. A mirror image of the butterfly was created, and a band (approx. 6_mm in length and 5_mm in width) with the same colour as the butterfly's body was added between the two images connecting the mid-section of the body. The butterfly images were then printed in colour on normal paper using a colour laser printer. The paper butterflies were cut out and dipped in paraffin wax to render them waterproof. ",real,butterfly,NA,NA,NA,20,20,NA,NA,,,NA,NA,0.3,0.7,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_1,Stevens_2013_a,247,UK,fig. 2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,2,3.14159,circle,no pattern,"blue; 2mm ;distractive marking; 5.5cm wide, 2.8cm high",artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.448584,0.439642,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_2,Stevens_2013_a,248,UK,fig. 2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,2,3.14159,circle,no pattern,"green; 2mm ;distractive marking; 5.5cm wide, 2.8cm high",artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.436662,0.439642,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_3,Stevens_2013_a,249,UK,fig. 2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,2,3.14159,circle,no pattern,"white; 2mm ;distractive marking; 5.5cm wide, 2.8cm high",artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.388972,0.439642,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_4,Stevens_2013_a,250,UK,fig. 2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,2,3.14159,circle,no pattern,"red; 2mm ;distractive marking; 5.5cm wide, 2.8cm high",artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.365127,0.439642,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_5,Stevens_2013_b,251,UK,fig. 4,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,3,3.5,7.198,others,no pattern,targets with high contrast distractive markings placed towards the target centre,artificial,abstract_butterfly,NA,NA,NA,60,60,NA,NA,,,NA,NA,0.441948,0.694132,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2013,Stevens_2013_6,Stevens_2013_b,252,UK,fig. 4,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,3,3.5,7.198,others,no pattern,towards the margins of the target,artificial,abstract_butterfly,NA,NA,NA,60,60,NA,NA,,,NA,NA,0.604245,0.694132,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_1,Vallin_2010_2a,253,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,male moth; sham-painted on the basal part of their wings so as to leave theireyespots intact vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,,,NA,NA,0.5,0.5,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_1,Vallin_2010_2a,254,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Decrease,attacked,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,male moth; sham-painted on the basal part of their wings so as to leave theireyespots intact vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,0.5,0.416667,NA,NA,0.5,0.583333,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_2,Vallin_2010_2a,255,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,male moth; unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,,,NA,NA,0.166667,0.5,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_2,Vallin_2010_2a,256,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Decrease,attacked,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,male moth; unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,0,0.416667,NA,NA,1,0.583333,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_3,Vallin_2010_2b,257,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Increase,survival,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,female moth; unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,,,NA,NA,0.666667,0.833333,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2010,Vallin_2010_2_3,Vallin_2010_2b,258,Sweden,table. 2,p.14,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,proportion1,proportion,Decrease,attacked,calculated by AM; (total-predated)/total,eyespot,4,5.09,20.34817,eyespot,no pattern,female moth; unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,12,NA,NA,0.166667,0.583333,NA,NA,0.833333,0.416667,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
