Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"何建","山神",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=sewLEAAAQBAJ&oi=fnd&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=VQHBLpf-1B&sig=3bHXhvYXVPXZ6rfTwW4n5JM14UY","",73,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,3,"… 我预感这两种结果我无论如何 也很难逃脱其一,前者也许言重了,后者实在无法避免. … 只有向 黄大发学习, 而且你也必须向他学习——他一个八十又二的老人在前行,你差一大段年岁 有何脸面胆怯…","","https://scholar.google.com/scholar?q=related:abQXZSkgt3AJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
6,"王菲","奢侈品消费者行为学",2012,"","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/20180403/20180403152503_46090.pdf","https://scholar.google.com/scholar?cites=18263784718387960884&as_sdt=2005&sciodt=2007&hl=en",74,"2023-06-16 12:11:17","BOOK","","","",,,,,6,0.55,6,1,11,"… 的贵宾级顾客ꎬ 还能够提供出席活动的所有人员信息ꎬ 避免与其他客人撞衫ꎮ 售后服务 包括… 的发展ꎬ 越来越多的消费者希望通过观察, 学习甚至亲身实践参与到 奢侈品的生产过程中ꎬ 近年来…","http://www.wenqujingdian.com/Public/editor/attached/file/20180403/20180403152503_46090.pdf","https://scholar.google.com/scholar?q=related:NNy4iW__df0J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
3,"皮朝纲","庞蕴与中国居士佛教美学",2010,"","wkxb.sicnu.edu.cn","https://wkxb.sicnu.edu.cn/Publish/201011/%E7%9A%AE%E6%9C%9D%E7%BA%B2.pdf","https://scholar.google.com/scholar?cites=1959471196613922348&as_sdt=2005&sciodt=2007&hl=en",75,"2023-06-16 12:11:17","PDF","","","",,,,,3,0.23,3,1,13,"… 在禅师们 看来#学习&参究&领悟这些诗偈#也是透生死&得解 脱… ())#*+""'禅的生活是 象鸟在空中 飞&鱼在水中游那样自由自在的… #烛之以日月之明(#其着 眼点在生息变灭的自然万象#以自然界之…","https://wkxb.sicnu.edu.cn/Publish/201011/%E7%9A%AE%E6%9C%9D%E7%BA%B2.pdf","https://scholar.google.com/scholar?q=related:LE7I7atwMRsJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
2,"张建新","X 进化简史",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=LEXHDwAAQBAJ&oi=fnd&pg=PP2&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=-a0jQ2P-NV&sig=KZSYgjKH77RlCgg0K3DaHUHTggM","https://scholar.google.com/scholar?cites=14923288327952868946&as_sdt=2005&sciodt=2007&hl=en",76,"2023-06-16 12:11:17","BOOK","","","",,,,,2,0.50,2,1,4,"… 通过不断地模仿和学习,我相信能够让论文符合大部分投稿注意事项,然而确实没有能力改变 … ,鸟类是温血 动物,有理由认为鸟类拥有第一至第五共五个等级的成体干细胞,特别是爬行类和鸟类同…","","https://scholar.google.com/scholar?q=related:UiZd1KorGs8J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"孔六庆, 王亚军","瓷绘亮新: 民国早期瓷绘女性风俗画考察",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=YnlEEAAAQBAJ&oi=fnd&pg=PT11&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=4WNGj-9gSg&sig=-lDNywF-eommrXYQdG6WYEj3rMs","",77,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,2,9,"… 然而,作为工笔鸟创作者的我来说, 为前面刚有过从1994年 2004… 王亚军研生学习的三年,可说他 基本上是在图书馆过的, 使暑假也… 瓷器本身就是商品的区别,但落眼点的美人特具的“美人 就是物,…","","https://scholar.google.com/scholar?q=related:QMRnEPZa3z4J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"金健人","论文学的特殊本质",1991,"文学评论","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/20180608/20180608183324_83092.pdf","",78,"2023-06-16 12:11:17","PDF","","","",,,,,0,0.00,0,1,32,"… 因此,文学的审美效应来自于两个方面:第一,在语言平面上尽力 “堵截” ,使能指不至于太顺利地 导向所指,这种对语言符号任意关系的 否定,破坏了语言的意指“惯性” ,避免过快地从语音能指导向…","http://www.wenqujingdian.com/Public/editor/attached/file/20180608/20180608183324_83092.pdf","https://scholar.google.com/scholar?q=related:GojnLW3vJu4J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"胡金野, 齐磊","中国禁毒史 (修订版)",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=3trUDwAAQBAJ&oi=fnd&pg=PT18&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=38ZwlgIvK3&sig=9H_3HTIa2pNDODCLHYp2DtNl_80","",79,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,2,6,"… 四,加强艾滋病预防与运用美沙酮维持治疗 五,对吸毒人员回归社会的实践探索 第三节中国… 实验 中,他将右旋安非他明注射给实验 动物,观察到该药的毒性较低后,便在自己的身上进行了人体试验.…","","https://scholar.google.com/scholar?q=related:jhWzECcbJ8EJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
4,"陈振濂","陈振濂学术著作集· 日本书法史",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=wcHUDwAAQBAJ&oi=fnd&pg=PT24&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=HaUxQiw_xi&sig=i1HaVsP98PtPpZNss8CgYbD-r4M","https://scholar.google.com/scholar?cites=17294301445689571384&as_sdt=2005&sciodt=2007&hl=en",80,"2023-06-16 12:11:17","BOOK","","","",,,,,4,0.80,4,1,5,"… 当时的开拓性努力而成为三十年间学习 书法时的入门必读书和第… 十,模仿风与新流仪书道 十一 ,抽样分析:书道人口比例统计与读… 他的着 眼点更高:他不仅看着这些僧人的手迹,还注视着更早的碑…","","https://scholar.google.com/scholar?q=related:OPjZJImzAfAJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
2,"肖坤冰","茶叶的流动——闽北山区的物质, 空间与历史叙事 (1644—1949)",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=XDBXEAAAQBAJ&oi=fnd&pg=PT1&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=0EbSU615Xs&sig=aQ-pfmDASr5ISa1Fs2r7JdqfbM8","https://scholar.google.com/scholar?cites=2455793433578450577&as_sdt=2005&sciodt=2007&hl=en",81,"2023-06-16 12:11:17","BOOK","","","",,,,,2,0.20,2,1,10,"… 给我鼓励和启迪;彭文斌老师常通过网络对我的学习进行 敦促与指点,他敏锐的思维和独特的见地 ,… 他们的研究大部分以村落为着 眼点,试图通过对村落内部的日常生活方式,组织结构,宗教信 仰,…","","https://scholar.google.com/scholar?q=related:kS4u0h27FCIJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"陈颖","美国华人社区汉语传播研究",2017,"","BEIJING BOOK CO. INC.","","",82,"2023-06-16 12:11:17","CITATION","","","",,,,,0,0.00,0,1,6,"","","https://scholar.google.com/scholar?q=related:i1ozn8ck8uMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"周宁","又一种 “反欧洲中心的欧洲中心论”?",,"中国人民大学出版社","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/20180621/20180621130720_71092.pdf#page=9","",83,"2023-06-16 12:11:17","PDF","","","",,,,,0,0.00,0,1,,"… 文化的接受视野也尚未准备充分, 工匠们可能会 模仿亚洲器物的… 甚至羡慕, 但并没有马上引 发 模仿与借鉴的尝试. 影响的实现… 17 世纪欧洲的中国知识, 研究的着 眼点是不同的: 前者的着眼点在…","http://www.wenqujingdian.com/Public/editor/attached/file/20180621/20180621130720_71092.pdf#page=9","https://scholar.google.com/scholar?q=related:iLDu8d4O-L0J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"孙敏杰","外资银行管理模式对本土化战略有效实现",2016,"","core.ac.uk","https://core.ac.uk/download/pdf/79584097.pdf","",84,"2023-06-16 12:11:17","PDF","","","",,,,,0,0.00,0,1,7,"… 的影响,其着 眼点在于银行的管理模式… 学习,取彼之长,补 己之短,沐浴在这样的氛围之中,犹入 芝兰之室,暖意浸沁全身.更感念于与这些优秀的 同学们把酒言欢,慷慨激昂,胸怀世界,放眼未来.学习…","https://core.ac.uk/download/pdf/79584097.pdf","https://scholar.google.com/scholar?q=related:FCNB_hos0W4J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
13,"左克厚","中国美学",2007,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=rRi1DwAAQBAJ&oi=fnd&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=ck1tH-cCox&sig=9b612rXPSzyH4sorTo9WR5hQvgA","https://scholar.google.com/scholar?cites=5991621957940221875&as_sdt=2005&sciodt=2007&hl=en",85,"2023-06-16 12:11:17","BOOK","","","",,,,,13,0.81,13,1,16,"… 西方的生活方式要求竞争,开拓,不断变化,不满和破坏,因此,假如西方 不能学习一些自己蔑视的 … 我和对象的关系是不可能避免的,但我可以 改变关系的性质,或者强化关系,或者弱化关系.无论是…","","https://scholar.google.com/scholar?q=related:sxd1_2yEJlMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
27,"许鸥泳","环境伦理学",2002,"","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/7/A2086355.pdf","https://scholar.google.com/scholar?cites=8257558823242495491&as_sdt=2005&sciodt=2007&hl=en",86,"2023-06-16 12:11:17","BOOK","","","",,,,,27,1.29,27,1,21,"… ,是为学习环境伦理学做铺垫的,也就是先行 的学习内容.作为本书的第一章,考虑到非文科类学生 的知识 背景,对传统伦理学的基本知识作一简要的介绍,有利于以下 进入环境伦理学的学习.而第…","http://www.wenqujingdian.com/Public/editor/attached/file/7/A2086355.pdf","https://scholar.google.com/scholar?q=related:A_ZC0_-9mHIJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"刘钊","花落时节",2009,"当代小说: 下半月","","","",87,"2023-06-16 12:11:17","CITATION","","","",,,,,0,0.00,0,1,14,"","","https://scholar.google.com/scholar?q=related:-iPPMJoXe0gJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"李传锋","李传锋文集 1——长篇小说卷",2018,"","BEIJING BOOK CO. INC.","","",88,"2023-06-16 12:11:17","CITATION","","","",,,,,0,0.00,0,1,5,"","","https://scholar.google.com/scholar?q=related:ZfQe3Vvaxl8J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"于玉蓉","叶舒宪: 文学人类学是衔接 “世界眼光” 和 “中国学问” 的桥梁",2012,"邯郸学院学报","jyxx.hdc.edu.cn","https://jyxx.hdc.edu.cn/u/cms/xb/201208/04143906q5nu.pdf","",89,"2023-06-16 12:11:17","PDF","","","",,,,,0,0.00,0,1,11,"… 实验证明了:通过象征叙事来调动故事的神秘力量, 可以实现对… 了环太平洋文化因子——如太阳 鸟神 话在环太平洋地区的表现等… 这就使他的文学人类学研 究在某一时间里不可避免地带有弗雷泽…","https://jyxx.hdc.edu.cn/u/cms/xb/201208/04143906q5nu.pdf","https://scholar.google.com/scholar?q=related:63mxsGrBXYUJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
